x,y,overlap.area
391.7573571,260.4918129,4300.840343
399.3114045,275.3170568,4300.840343
399.5930162,283.0564554,4300.840343
396.0105082,287.214889,4300.840343
394.7373238,295.8327652,4300.840343
392.6564221,307.8543699,4300.840343
392.872751,313.2688956,4300.840343
398.1041857,319.1755847,4300.840343
394.8350101,329.4525542,4300.840343
395.520811,341.6645915,4300.840343
392.7135566,346.4419021,4300.840343
391.9767583,352.198831,4300.840343
395.8721542,363.6123046,4300.840343
398.9218356,370.2515489,4300.840343
391.784103,376.4648793,4300.840343
395.7235232,386.3824663,4300.840343
392.044674,394.3858874,4300.840343
396.9933524,403.3267462,4300.840343
391.6509522,413.4569433,4300.840343
398.0880928,417.5610755,4300.840343
391.9009981,426.0073123,4300.840343
398.4727047,439.802857,4300.840343
393.1785245,448.9123193,4300.840343
398.8269918,455.251931,4300.840343
399.6276783,465.1963577,4300.840343
393.7546172,469.0459699,4300.840343
398.1617611,476.3826231,4300.840343
392.3552056,486.4734001,4300.840343
398.7087108,495.6153074,4300.840343
399.5609772,505.3009698,4300.840343
399.1638006,509.5087293,4300.840343
392.0143191,521.5115147,4300.840343
392.7120886,531.2505402,4300.840343
391.8957928,538.0942012,4300.840343
396.3039639,544.5838054,4300.840343
393.233642,551.9700138,4300.840343
392.6600331,562.1136667,4300.840343
392.1301867,572.2574171,4300.840343
391.6297806,577.1042379,4300.840343
394.5534797,583.9971018,4300.840343
393.8384734,594.7528751,4300.840343
392.6698647,604.3742215,4300.840343
398.3083163,608.205137,4300.840343
399.5039854,617.5024502,4300.840343
399.4420539,622.2094374,4300.840343
394.6759914,633.7752489,4300.840343
398.8920189,643.1691123,4300.840343
398.8926397,649.9786246,4300.840343
396.8090073,662.3450562,4300.840343
397.1510858,666.8367244,4300.840343
392.5780944,671.9534692,4300.840343
391.5053444,687.1807131,4300.840343
398.8615706,693.4013327,4300.840343
392.9433876,697.2303501,4300.840343
394.740885,710.7858796,4300.840343
392.8988443,714.6030432,4277.712788
394.3835321,724.3533171,3882.852991
398.9780991,736.1318358,3152.101767
396.5317706,740.8983377,2817.087507
394.9230688,750.3491307,2124.584883
395.3513628,755.9766082,1710.082035
393.454666,763.4839127,1175.159346
397.5754472,774.6578144,471.6497722
396.5476267,786.7225742,1.674116987
401.9892199,-30.4625208,186.556884
402.1916792,-25.8272138,408.3895966
407.7270651,-13.45520175,1177.138171
400.4669174,-12.07781315,1272.798253
403.9582533,-1.661432168,2027.51552
405.6849242,11.07245624,2957.382651
400.6846948,14.11128487,3168.757087
407.6693165,20.80760522,3604.655646
407.2293062,36.7510529,4299.417108
405.2181199,37.80977521,4300.840343
401.3223548,52.76194874,4300.840343
404.629167,60.76721843,4300.840343
403.8732653,65.15757112,4300.840343
401.2009954,77.8540662,4300.840343
400.8295594,81.12143646,4300.840343
399.7888298,92.77442497,4300.840343
403.5764371,100.0817983,4300.840343
405.0642993,109.1343319,4300.840343
399.9152574,113.6190724,4300.840343
401.1921094,127.444308,4300.840343
407.3259155,134.8614653,4300.840343
402.3251099,139.0490437,4300.840343
401.5206828,150.6217448,4300.840343
405.2626023,160.0278091,4300.840343
405.5181701,168.204063,4300.840343
406.7042797,174.2358419,4300.840343
403.305321,180.1011381,4300.840343
403.6946752,192.0895028,4300.840343
402.0714794,199.0914228,4300.840343
406.2989909,202.5499831,4300.840343
403.4207113,215.6602649,4300.840343
405.6148581,225.3434479,4300.840343
399.7371581,227.1392396,4300.840343
404.3548667,243.0621142,4300.840343
401.0347256,243.390522,4300.840343
405.0774182,251.7218585,4300.840343
405.7013146,267.0023737,4300.840343
405.956495,272.4223902,4300.840343
400.0217247,283.2886067,4300.840343
404.9310483,287.8855235,4300.840343
405.3193791,295.724639,4300.840343
405.5522788,303.8099864,4300.840343
401.2441784,309.795718,4300.840343
403.0652269,323.5218552,4300.840343
406.9829307,327.5730928,4300.840343
401.130658,335.067802,4300.840343
403.5745939,348.0016123,4300.840343
406.6289422,353.6381039,4300.840343
405.0679324,365.2721242,4300.840343
402.9181963,369.2174103,4300.840343
404.5211329,379.8068222,4300.840343
407.6629962,386.2698165,4300.840343
407.6708969,394.1404807,4300.840343
405.6628814,402.0511612,4300.840343
401.4619874,409.1678454,4300.840343
404.5391466,420.6699744,4300.840343
405.0102308,428.673541,4300.840343
400.5891621,438.5460765,4300.840343
401.5723585,441.5551263,4300.840343
400.2692843,451.4891014,4300.840343
402.0109193,465.3760201,4300.840343
401.5921144,470.4152648,4300.840343
405.8178023,480.0421192,4300.840343
401.3879624,489.45641,4300.840343
403.6766406,493.0825156,4300.840343
400.3060088,502.5009089,4300.840343
400.9774908,509.2581501,4300.840343
403.5793518,522.7129065,4300.840343
404.7749258,529.1210988,4300.840343
404.2985862,539.1371079,4300.840343
406.5995251,544.0678985,4300.840343
407.357369,554.2964165,4300.840343
399.82439,556.9983758,4300.840343
406.8185904,564.969736,4300.840343
405.9883382,578.4243632,4300.840343
404.0355676,587.1336119,4300.840343
405.2569493,596.5241301,4300.840343
405.7376488,597.7229129,4300.840343
402.2692285,606.9357196,4300.840343
402.2476155,615.5535071,4300.840343
400.1023395,626.7756604,4300.840343
403.3937617,634.4828181,4300.840343
405.6621664,642.4631872,4300.840343
406.2140713,651.8391471,4300.840343
402.9934064,657.7449825,4300.840343
403.4700744,666.2411094,4300.840343
401.0331507,676.9233011,4300.840343
399.7229914,681.5445034,4300.840343
403.2147406,689.8401907,4300.840343
404.3467833,696.3938364,4300.840343
403.0222435,705.1126086,4300.840343
406.1388466,718.9757575,4137.410014
404.0445441,724.7967026,3859.016516
404.7294672,735.3869375,3202.976753
407.1068653,738.4264231,2992.686114
400.8981362,752.7098526,1950.070494
403.7514374,756.7391956,1654.490991
400.1041908,769.2847578,790.8894965
400.6939127,776.9346133,350.939595
405.9250267,784.9250324,33.99258434
412.1188756,-33.00924551,89.94624778
410.5187044,-23.18717639,554.6544552
409.3770169,-14.29228141,1119.71545
413.392076,-12.2775545,1258.840918
414.9295229,2.606928907,2343.17318
408.8138838,10.12167899,2889.974754
413.5379118,13.58298114,3132.504058
412.2200639,25.76537479,3889.170245
408.6740837,33.62504167,4230.707071
410.8175952,39.87220249,4300.840343
408.0721299,45.56324237,4300.840343
407.9718477,56.98075445,4300.840343
414.8825261,64.34230965,4300.840343
414.4928371,74.82125802,4300.840343
411.5179014,84.7910657,4300.840343
414.6409557,88.53533715,4300.840343
414.4580498,96.70843048,4300.840343
413.2235168,107.9140483,4300.840343
411.5848635,114.1505392,4300.840343
407.9768596,125.0872869,4300.840343
414.519161,130.9767668,4300.840343
412.688527,139.0184337,4300.840343
410.2773453,148.4463856,4300.840343
414.0005234,157.8618707,4300.840343
411.5721469,163.6361497,4300.840343
414.0290476,176.7577239,4300.840343
414.6376383,185.1869055,4300.840343
411.1237021,191.7547392,4300.840343
411.5868047,200.3736854,4300.840343
410.3367753,202.5167298,4300.840343
408.3181759,217.6290872,4300.840343
414.4112349,223.3514812,4300.840343
413.296465,231.6715919,4300.840343
408.9315074,239.2214286,4300.840343
414.3423142,243.5640839,4300.840343
415.044352,255.689989,4300.840343
410.407545,265.5008342,4300.840343
412.3971327,275.4730695,4300.840343
415.1409061,283.7648033,4300.840343
413.5093171,284.9884204,4300.840343
409.6177443,292.6559298,4300.840343
414.642754,304.1779335,4300.840343
408.8633015,311.8807588,4300.840343
413.3428989,320.7871477,4300.840343
412.740397,328.9601728,4300.840343
413.2387406,338.9912506,4300.840343
414.5123118,348.707411,4300.840343
413.1671701,355.2257792,4300.840343
413.298801,362.065864,4300.840343
415.5150301,367.4459842,4300.840343
408.9883492,381.520046,4300.840343
415.752869,384.3025311,4300.840343
412.3626083,393.1449936,4300.840343
411.9779565,407.2455673,4300.840343
410.2327482,410.1655416,4300.840343
408.6501525,416.489334,4300.840343
415.4920402,426.6998846,4300.840343
409.1981714,440.102674,4300.840343
414.3154493,441.2086418,4300.840343
409.2172496,453.911349,4300.840343
413.0425303,463.0831217,4300.840343
414.6613495,469.4938209,4300.840343
410.960958,477.6747904,4300.840343
408.6042475,488.0975491,4300.840343
413.40661,498.1525652,4300.840343
408.4196983,501.0129802,4300.840343
408.8680374,509.2533593,4300.840343
414.8508212,520.5300609,4300.840343
409.9363872,529.8367079,4300.840343
409.501837,533.1959664,4300.840343
412.6609936,546.5298273,4300.840343
411.760949,550.5291989,4300.840343
411.1187082,557.7993755,4300.840343
414.9019437,565.9397348,4300.840343
408.2935081,577.2447662,4300.840343
413.4177405,581.1832184,4300.840343
409.7875042,596.4552594,4300.840343
414.9800726,598.6972105,4300.840343
408.1426395,613.372986,4300.840343
408.2696282,615.3250875,4300.840343
409.3828902,625.6766795,4300.840343
408.2615241,633.5162296,4300.840343
415.655509,639.2534299,4300.840343
414.2425799,649.8020213,4300.840343
414.8727178,657.4194694,4300.840343
413.0287085,664.8198072,4300.840343
415.6312283,676.1230905,4300.840343
413.0910934,684.9083477,4300.840343
413.9691618,695.9218022,4300.840343
408.7931149,702.7682856,4300.840343
414.4427909,711.0709685,4300.840343
415.2434949,719.3990256,4120.070803
414.4700431,724.8720384,3854.929755
415.6635334,733.3623052,3338.758909
415.2772988,740.2928251,2860.423332
415.7422544,746.4117455,2415.534195
409.9095655,755.3453828,1756.242166
408.7292076,763.0733283,1203.518361
408.8335245,775.0177819,451.9064253
407.9808457,783.6247048,70.14367543
417.2922623,-33.42668533,76.34278466
423.7482416,-24.67538274,470.6807623
422.2695539,-14.62171659,1097.275284
423.6930674,-10.84808354,1359.316051
422.3054689,1.024117402,2226.195181
424.1302687,6.641183758,2639.216025
421.9429128,15.77084238,3281.092846
421.4617542,23.09280115,3740.736456
422.7054362,36.84964474,4300.172049
421.7076326,39.23940484,4300.840343
419.7696943,53.17954039,4300.840343
416.3062518,57.79020175,4300.840343
421.259035,65.89721739,4300.840343
419.9418105,75.48947515,4300.840343
423.5487624,83.52326651,4300.840343
419.5885374,89.27663803,4300.840343
421.9262446,102.1847869,4300.840343
419.8054441,103.3077781,4300.840343
416.8313098,119.0913659,4300.840343
423.0933251,123.7290608,4300.840343
421.0482908,130.1543231,4300.840343
420.9450002,143.5408237,4300.840343
418.3570443,149.2872115,4300.840343
418.1250074,153.3807306,4300.840343
419.3286586,163.5898647,4300.840343
423.5437364,177.1986188,4300.840343
423.2600302,182.6763914,4300.840343
417.2376943,189.9238594,4300.840343
418.6719289,199.7248958,4300.840343
419.4272534,205.0328415,4300.840343
421.326413,215.6656068,4300.840343
418.8102138,223.729198,4300.840343
418.2632049,229.708781,4300.840343
419.5477357,242.4288913,4300.840343
422.5727719,243.7694099,4300.840343
418.386241,252.1539317,4300.840343
419.5733372,265.4924214,4300.840343
420.5982185,276.0538073,4300.840343
423.4029688,280.1433777,4300.840343
418.2419969,292.5806743,4300.840343
423.4198491,298.1974611,4300.840343
420.876352,305.7739806,4300.840343
423.0399441,313.3850693,4300.840343
417.1600093,317.4567228,4300.840343
422.902091,330.3641963,4300.840343
417.5995777,334.0263812,4300.840343
417.5127418,345.9326492,4300.840343
422.965827,353.7752653,4300.840343
416.4215073,366.0636499,4300.840343
419.518475,373.8956925,4300.840343
419.9102127,381.3078821,4300.840343
419.8286206,385.6985298,4300.840343
418.740757,395.0550296,4300.840343
416.3785874,406.9760293,4300.840343
418.7610717,413.4151346,4300.840343
422.4072938,420.0969633,4300.840343
418.6396833,430.922322,4300.840343
419.3516087,440.4267227,4300.840343
424.4304344,446.9078864,4300.840343
421.6175058,456.9522222,4300.840343
422.0258463,460.0042303,4300.840343
423.3740181,471.1810875,4300.840343
421.0460496,481.6204052,4300.840343
423.6330312,489.0530052,4300.840343
419.5555253,493.3679973,4300.840343
419.7579976,502.005471,4300.840343
423.0374764,509.7879951,4300.840343
421.0883024,516.7713296,4300.840343
417.6311313,525.5462936,4300.840343
419.3189076,538.3895986,4300.840343
422.822599,544.3376725,4300.840343
417.1542157,550.224214,4300.840343
424.3524786,557.3829196,4300.840343
419.6337335,571.3102224,4300.840343
422.7319324,580.1541577,4300.840343
419.3297751,588.2430141,4300.840343
416.2239894,592.5700615,4300.840343
423.6408026,605.0745874,4300.840343
421.0003949,611.2267882,4300.840343
421.4374216,614.3478708,4300.840343
419.0242348,627.4851557,4300.840343
419.0094966,635.9905512,4300.840343
417.5908949,638.8299376,4300.840343
421.0391962,647.3794691,4300.840343
421.7911516,660.3365189,4300.840343
418.5171317,663.9866791,4300.840343
423.6287996,678.0340602,4300.840343
424.4180434,686.3594518,4300.840343
420.1496731,691.2571716,4300.840343
416.81249,698.5801614,4300.840343
417.5032476,711.2546249,4300.840343
418.852846,720.6137236,4067.457496
419.524131,728.7453371,3631.873594
417.2351121,730.690841,3511.491508
423.7560998,739.9407034,2885.533442
416.3773636,749.6647066,2175.231544
419.1232848,758.8926755,1498.753651
418.0607947,768.7539548,824.5816028
421.4150738,773.2067202,553.5277379
416.5124186,783.9024802,61.7370074
430.4521223,-35.10505562,29.68824632
426.9835483,-27.17262758,338.9243145
429.6676945,-15.52618897,1036.152911
427.0608579,-8.791763911,1506.004732
426.7262741,-2.948102391,1932.491651
426.6183482,7.930723186,2732.768381
425.8295247,18.15462845,3437.819546
430.9287851,26.99804404,3953.114669
425.7064493,32.98301341,4210.015801
432.4493587,45.17554945,4300.840343
426.6069511,53.44938797,4300.840343
432.4177682,53.75191359,4300.840343
429.4861294,64.7064673,4300.840343
431.2459308,77.64174764,4300.840343
431.2520397,85.53123289,4300.840343
431.0535048,89.39027196,4300.840343
430.9776477,102.4833931,4300.840343
427.160366,108.8675797,4300.840343
426.1337504,112.3840468,4300.840343
426.6858666,124.7448589,4300.840343
429.811211,129.6087524,4300.840343
430.6371089,143.8323531,4300.840343
431.8376862,145.9175012,4300.840343
426.5249951,153.5564461,4300.840343
431.3651062,166.8347714,4300.840343
424.7017085,174.7806959,4300.840343
424.7968143,183.7425598,4300.840343
430.2235384,186.1613892,4300.840343
426.8617012,200.2618247,4300.840343
426.3220606,208.8282205,4300.840343
432.3665235,217.7242686,4300.840343
430.8883485,220.3891551,4300.840343
428.260989,234.6084925,4300.840343
424.6432968,238.0568778,4300.840343
427.7434644,247.8465124,4300.840343
432.4132679,253.0445392,4300.840343
429.6679594,261.0413443,4300.840343
425.535636,271.0775704,4300.840343
427.3004779,280.5287676,4300.840343
427.7648776,292.3215323,4300.840343
425.5857819,298.9559887,4300.840343
426.8815708,303.8689381,4300.840343
432.4486754,316.3412382,4300.840343
427.4597457,318.1869196,4300.840343
426.0239077,327.7404249,4300.840343
432.1694629,338.8517613,4300.840343
431.7596277,347.1576672,4300.840343
431.269176,356.7486671,4300.840343
430.4490153,365.7090996,4300.840343
427.1147421,372.3160805,4300.840343
432.5476979,376.0127984,4300.840343
428.252234,388.5277724,4300.840343
431.0953518,395.8739834,4300.840343
426.3744133,402.0877385,4300.840343
427.007732,411.3364467,4300.840343
430.3195107,421.0196244,4300.840343
432.660064,426.8386865,4300.840343
427.3349599,439.5597821,4300.840343
425.2580795,441.4377128,4300.840343
426.5355391,455.6633274,4300.840343
426.9195458,457.4933403,4300.840343
428.2925098,469.9490636,4300.840343
431.9841304,477.2476409,4300.840343
429.911253,488.5746935,4300.840343
430.7219876,497.7012482,4300.840343
429.2216903,501.2257328,4300.840343
430.7569626,514.8400761,4300.840343
428.7150636,517.33722,4300.840343
425.7654691,530.7082405,4300.840343
430.021225,538.2181798,4300.840343
427.0301497,547.6175642,4300.840343
430.7704262,553.4705566,4300.840343
432.2445223,561.0858905,4300.840343
429.8090122,567.2333782,4300.840343
431.9465375,576.2779254,4300.840343
426.8758457,582.8654904,4300.840343
425.020339,594.9693123,4300.840343
429.6145101,602.0958561,4300.840343
424.8787355,613.0459337,4300.840343
425.2553499,615.0997149,4300.840343
429.5270213,624.6593449,4300.840343
426.6852674,633.3976256,4300.840343
426.6817569,645.0499014,4300.840343
426.3283459,648.3868273,4300.840343
432.2258487,659.6003385,4300.840343
429.4036675,670.8131078,4300.840343
431.7012392,672.7101605,4300.840343
427.3404356,684.3803308,4300.840343
429.7091461,688.7326013,4300.840343
426.2356336,704.2121527,4300.840343
426.0458955,710.7587497,4300.840343
425.1968243,719.182665,4129.001388
427.4922803,728.1601823,3667.073918
425.339688,734.2718965,3278.230993
428.1063064,740.7923851,2824.684217
428.1593852,745.9588943,2448.866391
424.4695935,757.4966096,1599.490303
428.6438744,768.6539346,830.9677546
431.3994842,772.56529,590.8229288
425.0234823,781.2602175,154.0014147
439.0362398,-34.98165204,32.61841007
434.2069568,-23.1664039,555.8526781
435.0401365,-19.89636995,752.4957147
437.0385118,-11.61461188,1305.270576
433.9517643,-3.752370031,1873.221512
433.9289493,6.998784675,2665.224965
439.7411981,13.12290972,3100.753415
437.1381005,26.90272932,3948.282015
437.7291188,30.15947954,4101.423365
433.0656558,42.5541281,4300.840343
440.2075578,49.53095855,4300.840343
440.056467,57.60368151,4300.840343
437.0051689,63.90315673,4300.840343
434.6542603,71.26162481,4300.840343
434.8767763,81.90171605,4300.840343
438.5676879,88.01412413,4300.840343
436.3169378,95.04588769,4300.840343
434.6399758,107.3227782,4300.840343
438.9679219,114.3033192,4300.840343
436.0198868,123.8325796,4300.840343
437.522384,133.9832055,4300.840343
437.5621331,139.7442633,4300.840343
440.0556462,150.2479797,4300.840343
436.6397023,156.630479,4300.840343
439.3277961,161.4389986,4300.840343
434.4014069,174.9877358,4300.840343
436.2395253,181.827754,4300.840343
435.755761,186.8225092,4300.840343
438.0575567,200.8370246,4300.840343
433.6609917,209.1200889,4300.840343
436.7247072,214.5363228,4300.840343
435.1637563,225.6590805,4300.840343
439.9222639,234.7308909,4300.840343
432.8256482,236.0906725,4300.840343
433.0216448,245.260605,4300.840343
433.3814404,255.2931317,4300.840343
440.5810711,260.3436254,4300.840343
438.5252521,273.9455001,4300.840343
434.0218963,281.2987125,4300.840343
436.3608105,284.9396555,4300.840343
434.8064542,294.8070155,4300.840343
438.7691382,302.9993315,4300.840343
438.2791218,315.7985055,4300.840343
436.0666942,318.1552047,4300.840343
437.1444977,327.7846731,4300.840343
433.7049408,338.0075663,4300.840343
433.55753,345.6927456,4300.840343
434.6645894,355.6633003,4300.840343
439.1413618,364.6990616,4300.840343
438.8765785,370.0400119,4300.840343
438.4903064,378.9794311,4300.840343
439.2449831,387.8749189,4300.840343
433.0612079,391.5976813,4300.840343
437.7935199,404.0191315,4300.840343
439.1065636,408.6902939,4300.840343
436.2022958,416.5776172,4300.840343
438.5853627,428.1482499,4300.840343
438.93688,439.4244059,4300.840343
437.0865295,443.4820305,4300.840343
440.9193247,451.4706277,4300.840343
440.4986372,458.676129,4300.840343
434.215935,473.1409302,4300.840343
440.5722541,480.8398326,4300.840343
439.260918,489.6605994,4300.840343
439.7433425,497.3010097,4300.840343
439.1209176,503.9543421,4300.840343
433.4276687,508.1673778,4300.840343
436.117376,521.0941198,4300.840343
434.4360064,529.7533797,4300.840343
435.7903611,538.3713488,4300.840343
438.5163344,542.5279418,4300.840343
439.3293759,555.1992165,4300.840343
440.2403879,563.6387316,4300.840343
433.1808586,567.2264223,4300.840343
438.1020004,575.6593975,4300.840343
439.3475621,582.493695,4300.840343
436.5250069,593.5021775,4300.840343
432.8244637,599.4370278,4300.840343
438.0541821,610.5530014,4300.840343
439.3422684,617.6985732,4300.840343
436.1860406,623.6945567,4300.840343
432.838767,635.5651001,4300.840343
435.0515591,644.6772462,4300.840343
437.2754699,655.0513007,4300.840343
438.3855719,660.8530173,4300.840343
436.8773813,665.9462487,4300.840343
436.3565404,679.2768086,4300.840343
436.6575364,681.7641232,4300.840343
434.4210632,691.8737351,4300.840343
436.6921902,699.9559125,4300.840343
432.9898915,712.644698,4300.840343
437.0603438,716.294728,4233.170308
437.8591569,721.4365613,4029.595814
440.1448583,729.6292774,3577.794461
434.791284,738.381812,2995.821021
437.091592,749.3926536,2195.36179
434.8688383,762.272203,1259.214503
440.1639667,767.5873832,899.7753488
436.0938028,771.294169,666.5748852
437.0939293,782.6369276,102.6616691
443.6998183,-31.09048685,160.7658934
443.1636834,-23.09012031,560.258893
448.9563607,-19.18688425,797.0764145
440.9635287,-11.11838881,1340.215111
443.6878807,0.122077659,2159.453902
446.5707526,4.653922692,2493.900182
446.424648,15.52313498,3264.482292
444.8930201,27.18560052,3962.567417
445.6405791,34.80335953,4263.833052
449.1395063,40.61338059,4300.840343
447.2568335,47.66475249,4300.840343
445.1796401,54.35442726,4300.840343
441.7468488,69.13753193,4300.840343
446.1422874,76.61254131,4300.840343
444.1111124,80.09417312,4300.840343
442.6144835,88.03866626,4300.840343
448.5723813,95.08597968,4300.840343
445.606827,109.1218837,4300.840343
443.7398647,119.2649866,4300.840343
441.6045221,127.0938339,4300.840343
447.8728659,132.4185561,4300.840343
445.0325042,141.1803166,4300.840343
445.4840689,146.5121105,4300.840343
448.3952348,155.8584904,4300.840343
441.7148348,168.187777,4300.840343
446.5530492,175.1733542,4300.840343
442.9336818,180.6300433,4300.840343
443.0254908,189.7017669,4300.840343
447.8944569,199.4805756,4300.840343
445.5582113,203.8066972,4300.840343
447.0446482,212.3745256,4300.840343
445.9398917,220.7868964,4300.840343
445.6581018,229.0394859,4300.840343
441.8169064,240.2257937,4300.840343
444.0328387,244.3507857,4300.840343
447.6660325,259.1620302,4300.840343
444.930279,263.5316241,4300.840343
444.9400869,275.8579899,4300.840343
448.5902256,279.6932614,4300.840343
445.1256093,291.0121618,4300.840343
447.8140402,298.8111691,4300.840343
443.5894187,305.4227029,4300.840343
449.0816421,315.2399598,4300.840343
447.7281704,320.0916622,4300.840343
446.2640318,332.4248492,4300.840343
441.1096227,334.663423,4300.840343
443.4715835,343.038191,4300.840343
441.750238,356.5889113,4300.840343
442.7685527,362.5837068,4300.840343
443.5864448,371.0314168,4300.840343
446.308186,379.2305969,4300.840343
449.0368729,385.3637616,4300.840343
442.2964775,393.4853373,4300.840343
442.9307892,402.7469725,4300.840343
445.1287828,413.3261679,4300.840343
443.7665328,417.6687314,4300.840343
448.6489933,425.8901023,4300.840343
440.9463583,439.8197967,4300.840343
444.992456,442.0515103,4300.840343
446.6961875,455.3644138,4300.840343
443.2926202,464.5301845,4300.840343
443.4186309,469.8741996,4300.840343
449.0675835,477.9950395,4300.840343
445.5775574,485.4493997,4300.840343
443.0556466,496.8494732,4300.840343
443.3919669,504.7985749,4300.840343
442.7661144,512.0725247,4300.840343
446.9669857,516.861176,4300.840343
445.6299044,524.0660242,4300.840343
441.3868366,532.2171173,4300.840343
446.4959408,542.9364278,4300.840343
442.1188726,550.4854929,4300.840343
446.6895784,559.3214415,4300.840343
443.6401553,570.953867,4300.840343
447.091409,576.7254627,4300.840343
448.5675888,587.7497893,4300.840343
446.945485,591.3002901,4300.840343
446.0305626,605.6259766,4300.840343
441.8148409,607.4754161,4300.840343
446.1700696,619.865334,4300.840343
445.4573536,626.8450191,4300.840343
441.122238,631.5691141,4300.840343
447.6781757,641.3501281,4300.840343
445.6762395,650.3047443,4300.840343
443.2723579,660.5796089,4300.840343
441.1729633,666.6073946,4300.840343
444.863455,677.6063427,4300.840343
447.1484409,688.1182679,4300.840343
443.6926266,691.9432251,4300.840343
443.6484697,704.1539567,4300.840343
445.0686201,711.3889677,4300.840343
441.1041444,717.3986921,4196.934543
446.9131431,725.3508655,3828.711619
444.0748875,736.7044237,3112.688723
441.6997139,740.4887637,2846.421415
444.8087959,749.7533133,2168.674854
446.1408047,762.2785837,1258.769075
448.5220025,766.5437844,968.293017
443.1622668,777.4079366,327.1661078
443.6756061,786.9582001,0.098004027
452.0132615,-29.66308929,221.0371708
453.0423808,-21.93552822,628.0560178
457.2832282,-13.48030056,1175.408268
457.1680894,-6.210059003,1693.042582
454.7657009,-4.024432705,1853.200404
455.5946619,4.268553792,2465.591067
451.4822016,19.38039924,3515.985357
456.7626851,25.43257374,3871.388889
450.0349744,33.08776182,4213.506666
451.3477688,39.87409243,4300.840343
456.5019384,51.25894497,4300.840343
452.3090577,58.01992497,4300.840343
449.730987,68.11884784,4300.840343
456.248453,78.33894245,4300.840343
453.0143832,86.39808765,4300.840343
457.0497394,94.20234403,4300.840343
450.8844788,96.58793701,4300.840343
451.8087586,110.7638548,4300.840343
455.0255716,118.9488843,4300.840343
450.0656775,127.5932669,4300.840343
451.8392065,135.091231,4300.840343
457.1952854,136.098809,4300.840343
454.1355289,148.0705809,4300.840343
452.4528755,155.2684151,4300.840343
450.1465812,166.1151603,4300.840343
455.3203857,170.5368484,4300.840343
455.3062052,178.2326024,4300.840343
455.6298916,190.2825755,4300.840343
457.3075351,194.5446562,4300.840343
453.6219726,202.7116965,4300.840343
451.4646199,214.7391895,4300.840343
449.308677,225.1736254,4300.840343
454.8025529,231.7851929,4300.840343
450.8664574,236.4451513,4300.840343
455.5674354,248.5359825,4300.840343
455.06371,256.1478656,4300.840343
449.7467244,266.5912128,4300.840343
451.3515986,276.1192024,4300.840343
451.5126477,276.2724487,4300.840343
455.611693,286.7133144,4300.840343
450.2203434,295.3146277,4300.840343
449.4618742,301.8651094,4300.840343
451.4597516,314.956432,4300.840343
456.3651321,323.5276178,4300.840343
451.8266133,330.3604615,4300.840343
449.3630921,337.2673832,4300.840343
454.7579717,342.4440346,4300.840343
455.64819,357.4700629,4300.840343
450.595904,362.7321985,4300.840343
453.8132913,367.5668311,4300.840343
455.6938335,379.2594742,4300.840343
450.6936773,389.7023063,4300.840343
454.7986808,394.7237131,4300.840343
453.7078208,402.7628276,4300.840343
453.3018743,409.0936408,4300.840343
451.3275629,423.0186682,4300.840343
452.0151027,427.299063,4300.840343
457.131151,439.08311,4300.840343
454.3104726,442.8568542,4300.840343
455.7316806,450.6429621,4300.840343
453.8196445,463.4188249,4300.840343
455.4687717,472.0644286,4300.840343
449.9530757,480.8587873,4300.840343
451.2202823,485.7552753,4300.840343
452.2459402,493.634892,4300.840343
450.9301139,504.0481715,4300.840343
452.3282454,510.9053279,4300.840343
453.8812588,522.4386359,4300.840343
455.8416906,526.8178752,4300.840343
455.5562115,533.3951503,4300.840343
452.9019603,540.5831939,4300.840343
457.3397658,553.8710783,4300.840343
456.177768,563.3240617,4300.840343
451.7941258,569.0966629,4300.840343
454.0405534,576.8032137,4300.840343
451.2551215,586.9949311,4300.840343
457.3925837,592.9934827,4300.840343
456.0622198,599.3927802,4300.840343
451.8318697,607.0882585,4300.840343
454.2709073,622.1722961,4300.840343
453.7087702,625.3524169,4300.840343
449.9707007,632.2392624,4300.840343
457.0165018,645.623274,4300.840343
454.9522498,654.2906076,4300.840343
457.0814401,655.2404072,4300.840343
452.2544788,667.6104606,4300.840343
455.6259198,675.54499,4300.840343
455.4924222,681.9702591,4300.840343
451.2925173,691.7716742,4300.840343
452.879389,696.8688277,4300.840343
451.2466765,711.1316283,4300.840343
457.1936717,718.5511415,4154.250213
454.013544,728.0233416,3675.234153
454.8027542,729.4431283,3589.270842
450.2553817,742.6433839,2691.20135
450.450766,753.0679283,1923.653887
456.4476071,756.152932,1697.210569
450.4383834,763.5741594,1168.943544
453.4333588,775.8387821,407.7767342
455.1463575,784.6921488,39.83462386
464.784711,-35.95389725,12.21984447
462.088437,-24.31595213,490.614657
457.7914973,-14.87715063,1079.940003
460.2161206,-4.610270168,1810.145034
461.616682,2.599655783,2342.636302
462.7316032,11.6198427,2995.937273
458.4304881,19.72232229,3537.466516
464.3758233,21.27985987,3633.399375
465.0702409,33.93500001,4240.064776
463.1873419,38.93485994,4300.840343
461.8622427,50.92010708,4300.840343
459.057041,55.31309554,4300.840343
461.52475,62.54272071,4300.840343
459.1397789,76.22287651,4300.840343
465.2593633,81.20520442,4300.840343
465.1096417,87.68904688,4300.840343
462.2515641,99.59260108,4300.840343
461.4979396,108.1209997,4300.840343
459.4823111,114.3982797,4300.840343
